call_id,primary_call_reason,Primary_call_reason2
4032819911,Voluntary   Change,Voluntary Change
138798645,Booking,Booking
520740007,Voluntary   Change,Voluntary Change
6810847880,Upgrade,Upgrade
1271005816,Communications  ,Communications
9944054653,IRROPS,IRROPS
6575846260,Seating,Seating
5715731646,Voluntary  Cancel,Voluntary Cancel
7193626219,Upgrade,Upgrade
4320185408, Baggage,Baggage
7965549100,Voluntary   Change,Voluntary Change
3048880084,ETC,ETC
2174027112,Voluntary   Change,Voluntary Change
1278067580,Checkout,Checkout
4806556798,IRROPS,IRROPS
2396877562,IRROPS,IRROPS
5602201576,Voluntary   Change,Voluntary Change
4901161667,IRROPS,IRROPS
6329669007,Products & Services,Products & Services
4674020435,Voluntary   Change,Voluntary Change
2363192809,Post Flight,Post Flight
6227152074,Voluntary   Change,Voluntary Change
2936396672, Baggage,Baggage
3876264176,Mileage   Plus,Mileage Plus
1598849618,Mileage   Plus,Mileage Plus
4353737399,Unaccompanied Minor  ,Unaccompanied Minor
6023333564,Mileage   Plus,Mileage Plus
7437943868,Seating,Seating
607499611, Baggage,Baggage
1588930398,Voluntary   Change,Voluntary Change
2703873082,Communications,Communications
6545281559,Products & Services,Products & Services
5644228625,Mileage   Plus,Mileage Plus
2524474518,Products & Services,Products & Services
8729379350,IRROPS,IRROPS
2412662523,IRROPS,IRROPS
299231018,Seating,Seating
8338660717,Seating,Seating
9092260431,Check In,Check In
4990841055,Check In,Check In
4640670609, Baggage,Baggage
5912944414,Communications,Communications
5038474962,Post Flight,Post Flight
188153958,Products & Services,Products & Services
3655593421,Mileage   Plus,Mileage Plus
1103467992,Check In,Check In
863138482,IRROPS,IRROPS
8469617648,Mileage   Plus,Mileage Plus
891314294,Voluntary   Change,Voluntary Change
3600982480,Upgrade,Upgrade
5308869452,Booking,Booking
2138800376,Booking,Booking
753241801,Communications,Communications
3437955542,IRROPS,IRROPS
2894942088,Products & Services,Products & Services
143877568,Upgrade,Upgrade
1257819154,IRROPS,IRROPS
6171204353,Communications,Communications
7697823348,Upgrade,Upgrade
1332249093, Baggage,Baggage
9462518702,Mileage   Plus,Mileage Plus
9176303155,Products & Services,Products & Services
4062825417,IRROPS,IRROPS
5687310105,Communications,Communications
5395622298,Digital   Support,Digital Support
6605850417,IRROPS,IRROPS
8005334705,IRROPS,IRROPS
7635073204,Seating,Seating
6883077200,ETC,ETC
9822052385,Mileage   Plus,Mileage Plus
4766099546,Post Flight,Post Flight
6820583551,Voluntary   Change,Voluntary Change
2304832380,Voluntary   Change,Voluntary Change
5929253623,Communications,Communications
9124318749,Booking,Booking
1212216166,Communications,Communications
8851303640,Mileage   Plus,Mileage Plus
2926987396,Post Flight,Post Flight
1474461819,IRROPS,IRROPS
1360721375,IRROPS,IRROPS
1725556195,Booking,Booking
7866423910,IRROPS,IRROPS
1487903984,Seating,Seating
2493238673,Voluntary   Change,Voluntary Change
6658266117,Mileage   Plus,Mileage Plus
44201418,Checkout,Checkout
1560808206,Products & Services,Products & Services
7480189976,Seating,Seating
6363170199,Other  Topics,Other Topics
4623564746,Voluntary   Change,Voluntary Change
3048390170,IRROPS,IRROPS
9623388303,Voluntary   Change,Voluntary Change
1431010082,Voluntary   Change,Voluntary Change
6949223610,Communications,Communications
5734505639,Other  Topics,Other Topics
4810990636,Seating,Seating
3797430448,IRROPS,IRROPS
5243503481,Mileage   Plus,Mileage Plus
1803473414,IRROPS,IRROPS
2063142071,Products & Services,Products & Services
5566677967,Post Flight,Post Flight
5702665849,Products & Services,Products & Services
1369269893,Other  Topics,Other Topics
7545742588,Products & Services,Products & Services
3722670236,IRROPS,IRROPS
6824161663,Voluntary  Cancel,Voluntary Cancel
9407275501,IRROPS,IRROPS
7757003325,Voluntary   Change,Voluntary Change
9982271221,Products & Services,Products & Services
6565746861,Digital   Support,Digital Support
899366147,IRROPS,IRROPS
5471260247,Communications,Communications
4663899060,Mileage   Plus,Mileage Plus
3628219878,Voluntary   Change,Voluntary Change
6121033173,Other  Topics,Other Topics
5932954370,Voluntary   Change,Voluntary Change
1560864122,Voluntary   Change,Voluntary Change
2878255662,Schedule Change,Schedule Change
3532357667,Seating,Seating
873151335,Check In,Check In
8503133831,Voluntary   Change,Voluntary Change
7338845457,Checkout,Checkout
5106102805,Seating,Seating
4084124413,IRROPS,IRROPS
7472570206,Seating,Seating
9764620279,IRROPS,IRROPS
5044859788,Upgrade,Upgrade
1570725957,Mileage   Plus,Mileage Plus
8127279046,Upgrade,Upgrade
9153261425,Voluntary   Change,Voluntary Change
3067054150,Post Flight,Post Flight
6243715217,Communications,Communications
3145957348,Upgrade,Upgrade
7924182640,IRROPS,IRROPS
6531334194,Upgrade,Upgrade
4465457653,IRROPS,IRROPS
608523615,Voluntary  Cancel,Voluntary Cancel
7075582452,Traveler  Updates,Traveler Updates
5862313097,Communications,Communications
3957475334,Communications,Communications
2324911751,Voluntary   Change,Voluntary Change
1725872298,Check In,Check In
3259298730,IRROPS,IRROPS
2409855258,Voluntary   Change,Voluntary Change
9937284837,IRROPS,IRROPS
9052042938,IRROPS,IRROPS
189468601,Products & Services,Products & Services
3045436146,Voluntary   Change,Voluntary Change
2960119423,Voluntary   Change,Voluntary Change
482182734,Voluntary   Change,Voluntary Change
6219769449,Voluntary   Change,Voluntary Change
4491483685,Digital   Support,Digital Support
5293557678,Mileage   Plus,Mileage Plus
824401608,IRROPS,IRROPS
103202204,Mileage   Plus,Mileage Plus
2845132660,Voluntary  Cancel,Voluntary Cancel
9178393626, Baggage,Baggage
4133810276,Mileage   Plus,Mileage Plus
9498851671,Post Flight,Post Flight
4669099801,Seating,Seating
6335412528,Other  Topics,Other Topics
6413371587,Mileage   Plus,Mileage Plus
7775747509,Voluntary   Change,Voluntary Change
278415463,Mileage   Plus,Mileage Plus
7572813644,Mileage   Plus,Mileage Plus
4727231936,Seating,Seating
784353608,Voluntary   Change,Voluntary Change
1151212806,Post Flight,Post Flight
4155172108,Mileage   Plus,Mileage Plus
9461024647,Seating,Seating
1001653686,IRROPS,IRROPS
9214063346,Checkout,Checkout
1245171897,IRROPS,IRROPS
2337249025,Mileage   Plus,Mileage Plus
5359293852,Digital   Support,Digital Support
196626197,Mileage   Plus,Mileage Plus
6074003727,Products & Services,Products & Services
7819723430,IRROPS,IRROPS
6341613002,Check In,Check In
1030084696,Seating,Seating
8351597467,Voluntary   Change,Voluntary Change
4158898602,Schedule Change,Schedule Change
1865010558,Voluntary  Cancel,Voluntary Cancel
4791156095,IRROPS,IRROPS
2621562803,Seating,Seating
3910321119,Voluntary   Change,Voluntary Change
2491735396,Checkout,Checkout
3275319502,Upgrade,Upgrade
8218834352,IRROPS,IRROPS
9240068787,Voluntary   Change,Voluntary Change
7911620715, Baggage,Baggage
6414015126,Voluntary   Change,Voluntary Change
1784312686,Products & Services,Products & Services
5552605650,Booking,Booking
6366898946,Voluntary   Change,Voluntary Change
1102095703,Upgrade,Upgrade
8144603704,Post Flight,Post Flight
7547809679,Post Flight,Post Flight
8542657305,Voluntary   Change,Voluntary Change
8638470886,Check In,Check In
4558531722,Digital   Support,Digital Support
6379464763,IRROPS,IRROPS
3379992646,Post Flight,Post Flight
1229338688,Check In,Check In
2816039002,Traveler  Updates,Traveler Updates
9004012005,Voluntary   Change,Voluntary Change
7300512026,Mileage   Plus,Mileage Plus
3596817078,Digital   Support,Digital Support
6554951645,IRROPS,IRROPS
8925526294,Mileage   Plus,Mileage Plus
810319916,Seating,Seating
8960689724,Checkout,Checkout
5270851997,Seating,Seating
8942181336,Upgrade,Upgrade
3965867095,Voluntary   Change,Voluntary Change
1814410801,Checkout,Checkout
5800603607,IRROPS,IRROPS
4232176107,Upgrade,Upgrade
5036982053,Booking,Booking
1176131832,Communications,Communications
3824807387,Mileage   Plus,Mileage Plus
9332349989,Communications,Communications
4356365962,Voluntary   Change,Voluntary Change
8501472786,Voluntary   Change,Voluntary Change
9369517493,IRROPS,IRROPS
5171763651,Seating,Seating
3064125908,Checkout,Checkout
6757235135,Voluntary   Change,Voluntary Change
3742208109, Baggage,Baggage
7033056491,IRROPS,IRROPS
2776838607,Voluntary   Change,Voluntary Change
3194031845,Seating,Seating
376547648,Voluntary   Change,Voluntary Change
4562912092,Checkout,Checkout
7918632723,Seating,Seating
7228298269, Baggage,Baggage
9638755834,Voluntary   Change,Voluntary Change
6157516011,Mileage   Plus,Mileage Plus
2074155563,Seating,Seating
7571365446,Voluntary   Change,Voluntary Change
7260122877,IRROPS,IRROPS
3986437227, Baggage,Baggage
3468227722,IRROPS,IRROPS
6736140752,Voluntary   Change,Voluntary Change
859197680,IRROPS,IRROPS
5941803863,Seating,Seating
3536272126,Seating,Seating
6658963363,Seating,Seating
9980845443,Voluntary   Change,Voluntary Change
26241257,Other  Topics,Other Topics
6648096497,Voluntary   Change,Voluntary Change
8091626783,Seating,Seating
5142014198,Communications,Communications
5591765579,Voluntary   Change,Voluntary Change
8428085190,Mileage   Plus,Mileage Plus
7556964098,IRROPS,IRROPS
5039055107,IRROPS,IRROPS
7001534556,IRROPS,IRROPS
4220851729, Baggage,Baggage
9439533310,Mileage   Plus,Mileage Plus
8462835473,Seating,Seating
9890981467,Voluntary   Change,Voluntary Change
1626947202,Seating,Seating
9348082610,Upgrade,Upgrade
9874489040,Post Flight,Post Flight
930991539,Voluntary   Change,Voluntary Change
1036231890,Voluntary   Change,Voluntary Change
2201134664,IRROPS,IRROPS
1167666604,IRROPS,IRROPS
3008639782,Other  Topics,Other Topics
8573049162,Checkout,Checkout
5793835847,Booking,Booking
3453425237,Seating,Seating
1051984767,IRROPS,IRROPS
7262804, Baggage,Baggage
7718753754,IRROPS,IRROPS
5516750661,Seating,Seating
5973136604,Voluntary   Change,Voluntary Change
4118811551,Products & Services,Products & Services
3809022029,Mileage   Plus,Mileage Plus
6863738645,Other  Topics,Other Topics
2839823947,Voluntary   Change,Voluntary Change
1122403020, Baggage,Baggage
9510608071,Traveler  Updates,Traveler Updates
4803165123,IRROPS,IRROPS
5286182612,IRROPS,IRROPS
3293760141,Upgrade,Upgrade
448294613,Voluntary   Change,Voluntary Change
7809628297,Post Flight,Post Flight
7096666802,Products & Services,Products & Services
8731850377,IRROPS,IRROPS
9165252905,Communications,Communications
7782264752,Upgrade,Upgrade
1725597379, Baggage,Baggage
7833312599,Post Flight,Post Flight
2809896773,Mileage   Plus,Mileage Plus
5810647919,Digital   Support,Digital Support
3540204607,Check In,Check In
6592188367,Check In,Check In
3898598977,Seating,Seating
7424477737,Check In,Check In
8274694790,IRROPS,IRROPS
3035150313,Voluntary  Cancel,Voluntary Cancel
2186034029,Mileage   Plus,Mileage Plus
4359305845,IRROPS,IRROPS
8945788328,Checkout,Checkout
6612130758, Baggage,Baggage
3910896208,Other  Topics,Other Topics
430348584,Post Flight,Post Flight
2296165120,Voluntary   Change,Voluntary Change
3359739959,IRROPS,IRROPS
7572080165,ETC,ETC
8956008542,IRROPS,IRROPS
5257137462, Baggage,Baggage
4732531542,Booking,Booking
8343042033,Mileage   Plus,Mileage Plus
8396459599,Mileage   Plus,Mileage Plus
2483427600,Traveler  Updates,Traveler Updates
5655903293,Seating,Seating
4889082221,Post Flight,Post Flight
398203804,Voluntary   Change,Voluntary Change
3068837686,Mileage   Plus,Mileage Plus
1866459175,Voluntary   Change,Voluntary Change
9336257617,Seating,Seating
3986177461,IRROPS,IRROPS
4789230269,Voluntary   Change,Voluntary Change
8780431603,Post Flight,Post Flight
4586682039,Voluntary   Change,Voluntary Change
8071550750,IRROPS,IRROPS
6300047212,IRROPS,IRROPS
877914343,IRROPS,IRROPS
9687827519,Voluntary   Change,Voluntary Change
296526150,Disability,Disability
9832601038,Communications,Communications
7498779697,Checkout,Checkout
386967764,Other  Topics,Other Topics
8880284868,Communications,Communications
3304851844,IRROPS,IRROPS
2447978634,Post Flight,Post Flight
110674850,Mileage   Plus,Mileage Plus
1140446808,IRROPS,IRROPS
8298748784,Voluntary   Change,Voluntary Change
1437013966,Voluntary   Change,Voluntary Change
8330529608,Voluntary Change,Voluntary Change
6062641967,IRROPS,IRROPS
3044852544,Voluntary Change  ,Voluntary Change
7307736153,Mileage   Plus,Mileage Plus
1829043251,IRROPS,IRROPS
6705027703,Traveler  Updates,Traveler Updates
1238047764,Voluntary Change,Voluntary Change
5124036790,Post Flight,Post Flight
1827828354,IRROPS,IRROPS
7697895055,Digital   Support,Digital Support
141477494,Products & Services,Products & Services
4040853478,Seating,Seating
6924049286,IRROPS,IRROPS
5644571780,Voluntary Change,Voluntary Change
7531916356,Voluntary Change,Voluntary Change
4178296424,Communications,Communications
801012867,Seating,Seating
5235994951,IRROPS,IRROPS
3631436968,Post Flight,Post Flight
6119975393,Post Flight,Post Flight
3907686571,Checkout,Checkout
7130550062,Voluntary Change,Voluntary Change
1385211259,IRROPS,IRROPS
4541059668,Mileage   Plus,Mileage Plus
7245152180,Other  Topics,Other Topics
466343082,IRROPS,IRROPS
3199298618,Communications,Communications
5802871053,Mileage   Plus,Mileage Plus
8775262252,IRROPS,IRROPS
2122697759,IRROPS,IRROPS
990339142,IRROPS,IRROPS
4717709930,Voluntary Change,Voluntary Change
6402940410,Check In,Check In
1403845581,Voluntary  Cancel,Voluntary Cancel
9137176838,IRROPS,IRROPS
4754193763,Mileage   Plus,Mileage Plus
1838627674,Voluntary Change,Voluntary Change
3055594655,IRROPS,IRROPS
5473348473,Upgrade,Upgrade
7124897228,Products & Services,Products & Services
9846579184,IRROPS,IRROPS
3916492111,Voluntary  Cancel,Voluntary Cancel
8856304974,Upgrade,Upgrade
1455523051,Communications,Communications
7932226668,Mileage   Plus,Mileage Plus
7796924684,Voluntary Change,Voluntary Change
3924769796,IRROPS,IRROPS
9316111296,Voluntary  Cancel,Voluntary Cancel
7413053063,Communications,Communications
1543052273,Check In,Check In
8769406875,Mileage   Plus,Mileage Plus
1998360370,Upgrade,Upgrade
3909525170,Post Flight,Post Flight
7596062579,Voluntary Change,Voluntary Change
8826536870,IRROPS,IRROPS
195069887,Voluntary Change,Voluntary Change
4085701055,Voluntary  Cancel,Voluntary Cancel
4936875478,Voluntary Change,Voluntary Change
7277933907,Booking,Booking
7419333217,IRROPS,IRROPS
2605886030,Communications,Communications
9380458241,IRROPS,IRROPS
1316896681,IRROPS,IRROPS
7302325344, Baggage,Baggage
9003249557,Post Flight,Post Flight
5944796095,Mileage   Plus,Mileage Plus
3029842391,Upgrade,Upgrade
9922608429,Products & Services,Products & Services
3194988430,Communications,Communications
8587689633,Booking,Booking
976916902,Post Flight,Post Flight
3955653707,Seating,Seating
5162278618,Voluntary Change,Voluntary Change
1989598976,Upgrade,Upgrade
7460147000,Voluntary Change,Voluntary Change
4600276146,Voluntary Change,Voluntary Change
1953349630,Upgrade,Upgrade
2444517954, Baggage,Baggage
7412589272,Voluntary Change,Voluntary Change
9751219271,Seating,Seating
1417266185,IRROPS,IRROPS
838569514,Voluntary Change,Voluntary Change
2593478691,Voluntary Change,Voluntary Change
101923492,Communications,Communications
8227025173,Voluntary Change,Voluntary Change
7737744015,IRROPS,IRROPS
8559635733,Products & Services,Products & Services
8324029239,Booking,Booking
4767703074,Post Flight,Post Flight
2812442709,IRROPS,IRROPS
2558148125,Other  Topics,Other Topics
148803511,Voluntary Change,Voluntary Change
5824373368,IRROPS,IRROPS
7735487026,Upgrade,Upgrade
2437546196,Mileage   Plus,Mileage Plus
3119449394,IRROPS,IRROPS
2982209399,Check In,Check In
7766898781,Seating,Seating
3879949359,Upgrade,Upgrade
7727292422,Voluntary Change,Voluntary Change
1180989342,Voluntary Change,Voluntary Change
4085357095,Digital   Support,Digital Support
5081048398,Voluntary Change,Voluntary Change
6787754968,IRROPS  ,IRROPS
171917558,Products & Services,Products & Services
6035355910,Voluntary Change,Voluntary Change
6430403218,Booking,Booking
2366362290,Voluntary  Cancel,Voluntary Cancel
5456701634,Voluntary  Cancel,Voluntary Cancel
2794446025, Baggage,Baggage
4170814391, Baggage,Baggage
8912513126,Digital   Support,Digital Support
6514805860,Voluntary Change,Voluntary Change
